,PEAD,B1_beta_hedged,B2_vol_managed,B3_pead_tsmom,B4_pead_3sleeves,B5_hedged_3sleeves
2021-11-05,-0.0076004728268541655,-0.0076006292994833064,-0.0076006292994833064,-0.0076006292994833064,-0.0076006292994833064,-0.0076006292994833064
2021-11-08,0.0005536486096548998,0.0005527942427816504,0.0005527942427816504,0.0005527942427816504,0.0005527942427816504,0.0005527942427816504
2021-11-09,0.003683159385348578,0.003683165852419656,0.003683165852419656,0.003683165852419656,0.003683165852419656,0.003683165852419656
2021-11-10,0.002871859932326082,0.002871864956373569,0.002871864956373569,0.002871864956373569,0.002871864956373569,0.002871864956373569
2021-11-11,0.0027553155814361574,0.0027553203877970995,0.0027553203877970995,0.0027553203877970995,0.0027553203877970995,0.0027553203877970995
2021-11-12,0.004378376972934417,0.004378384589570569,0.004378384589570569,0.004378384589570569,0.004378384589570569,0.004378384589570569
2021-11-15,-0.004358272600834989,-0.004358280149446798,-0.004358280149446798,-0.004358280149446798,-0.004358280149446798,-0.004358280149446798
2021-11-16,0.0011838960859837933,0.0011838981454904479,0.0011838981454904479,0.0011838981454904479,0.0011838981454904479,0.0011838981454904479
2021-11-17,-0.0002968879415682357,-0.0002968884574240348,-0.0002968884574240348,-0.0002968884574240348,-0.0002968884574240348,-0.0002968884574240348
2021-11-18,0.0013626298737232645,0.0013626322420554695,0.0013626322420554695,0.0013626322420554695,0.0013626322420554695,0.0013626322420554695
2021-11-19,0.0014100962623448954,0.0014100987098414847,0.0014100987098414847,0.0014100987098414847,0.0014100987098414847,0.0014100987098414847
2021-11-22,-0.0005138576357400781,-0.0005138585263841498,-0.0005138585263841498,-0.0005138585263841498,-0.0005138585263841498,-0.0005138585263841498
2021-11-23,-0.0001689566059088765,-0.0001689568989035782,-0.0001689568989035782,-0.0001689568989035782,-0.0001689568989035782,-0.0001689568989035782
2021-11-24,0.001278221693243653,0.0012782239102358138,0.0012782239102358138,0.0012782239102358138,0.0012782239102358138,0.0012782239102358138
2021-11-26,-0.0021119842324646143,-0.0021119878908872377,-0.0021119878908872377,-0.0021119878908872377,-0.0021119878908872377,-0.0021119878908872377
2021-11-29,0.0005386877297788306,0.0005386886648797424,0.0005386886648797424,0.0005386886648797424,0.0005386886648797424,0.0005386886648797424
2021-11-30,-0.002046171007248687,-0.0020461745572575504,-0.0020461745572575504,-0.0020461745572575504,-0.0020461745572575504,-0.0020461745572575504
2021-12-01,-0.0011098902398395394,-0.0011098921693942436,-0.0011098921693942436,-0.0011098921693942436,-0.0011098921693942436,-0.0011098921693942436
2021-12-02,0.0025934981292370374,0.0004950646984787282,0.0019117027477255082,0.0037734196587862236,0.002544953811041901,0.0015196025325656436
2021-12-03,-0.0008304866386676935,0.00036976018968928957,-0.0006190141024156477,-0.002585594794667546,-0.001695223525310844,-0.0010692395509579377
2021-12-06,0.004184062708744607,0.0025666590672806947,0.003117986069522082,0.004258803052965311,0.00365729439865256,0.0029250029582580904
2021-12-07,0.0037381120166140036,0.0008899373244896465,0.0027886217090240307,0.004946149561125961,0.006137468293521655,0.004677175078931856
2021-12-08,-0.001724732923825134,-0.0021070248509196966,-0.0012878644748309403,-0.00027608887445174026,-0.0011736606038891847,-0.0014205711750961384
2021-12-09,-0.0007635665619721843,0.00018773602030076582,-0.0005699085802413536,-0.0015196371833019764,0.00023950769524293464,0.0006852159808634851
2021-12-10,0.0015218937820509204,0.00017781821655899662,0.0011356865329587356,0.0010567168369042936,-0.0013832412156444464,-0.0019621795071591004
2021-12-13,-0.0002792596675768033,0.0009757081140827087,-0.000208473018712541,-0.001774980937822857,1.1078704979851275e-05,0.0006429842113283661
2021-12-14,-0.002180773105085354,-0.0012249015422685018,-0.0016278761902059997,-0.0022212628858747185,-0.0014679470432915017,-0.0010406901000842633
2021-12-15,0.0013119056289168096,-0.0008654552339115757,0.0009787525484265247,0.002489630342753368,0.0027738640119455787,0.0016402352143034778
2021-12-16,-0.003895800717089948,-0.0026675072138177135,-0.0029074453793094626,-0.003795492319386296,-0.0006886304994680425,-0.00022444189309483227
2021-12-17,-0.0026688512637758066,-0.001180040244674167,-0.0019897957552387573,-0.0023096257022314115,-0.0013474398338482287,-0.0006763428845935465
2021-12-20,-0.004473141489922394,-0.003001980919489745,-0.003332737943237715,-0.0037684930728755606,-0.0012695286103574011,-0.0006983773856257797
2021-12-21,0.006201767641230038,0.00375029706674767,0.00461537304665405,0.0065851861149233085,0.001834748478984134,0.0008355399534802892
2021-12-22,0.0019321021996820953,0.0005343026045486093,0.0014401464892897485,0.003293048429584683,0.004525658289558552,0.0037788468186247446
2021-12-23,0.0031792943340394064,0.0023141713970344403,0.002370940226603117,0.0027841600900871746,0.0034356857666715964,0.0030527543937027414
2021-12-27,0.004362211755025713,0.002374078879536956,0.0032557174333615437,0.005007859216479536,0.0053383564693389885,0.0043883404025060226
2021-12-28,-0.00039955934180713193,-0.00028514323415382655,-0.00029853824220193607,-0.00045753182831096773,-0.0004267971089996563,-0.00037603554139753427
2021-12-29,0.0015438233830540327,0.0013725544115976253,0.001153379979584694,0.0012930650013837377,0.0008550083958145335,0.0008168943537158653
2021-12-30,-0.0003338160145817115,6.170749145338925e-05,-0.00024948894177944975,-0.0002941021301233828,0.0015587945072813943,0.0017052629111804908
2021-12-31,0.0005153721379569376,0.0008817435057311419,0.0003851486994454799,0.0006050411174405418,-6.983162725835094e-05,0.0001418632170035888
2022-01-03,-0.0024941962830269393,-0.0033430364354588384,-0.001864209244213319,0.000767370276767826,8.439355345801324e-05,-0.0004646498038962715
2022-01-04,-0.00048328662783081455,-0.00043053066702084414,-0.00041851612481612663,0.001346414210546921,0.00017160963212285753,0.00010614720868600114
2022-01-05,-0.007339395569684437,-0.004129739185120973,-0.006192452781970082,-0.00454430210594548,-0.0037172936798344517,-0.002414176147306566
2022-01-06,-0.0005976036117540939,-0.00044102291457628786,-0.0005036329289752349,0.000575132810802795,-0.0014880307764596964,-0.0013462321748391806
2022-01-07,-0.0022494819956345724,-0.001591297100722584,-0.0018955820707673814,-0.0007142822039395313,-0.0019151646234869084,-0.001629761374262595
2022-01-10,0.0014097601255746994,0.0016082023008805104,0.001187548286561151,0.0012142538175600908,0.0016899575313363612,0.0017959426336229551
2022-01-11,0.0019112492046196028,0.00041236212733497296,0.0016103480536078841,0.002187053395657534,0.0008272020259252994,0.00015066351203706302
2022-01-12,0.00018486322722388593,-0.00026194402211307435,0.00015580572638841374,-0.0005853733056674585,0.001554485001284042,0.001215702575412131
2022-01-13,-0.001783922753298306,0.0005016467585535586,-0.0015035627134314016,-0.004096636246254902,-0.0032343015653970345,-0.0019457614213245927
2022-01-14,-0.001676201080697104,-0.001735194337559564,-0.0014123738219799621,-0.0004568108062844872,-0.0015747379437793278,-0.0016410515620022795
2022-01-18,-0.0027516781774908905,0.00015752943337951804,-0.002317962612688144,0.00117709009929634,0.0006231850704642896,0.001853968703854225
2022-01-19,0.0002624703679587892,0.0019285329312348962,0.00022100404791002386,-0.00035261943817779844,-0.0015619773087803262,-0.0005337222583087345
2022-01-20,0.0007606961181965133,0.0025099218529622074,0.0006405442728948903,-0.0006047006525783824,-0.0022913837019016485,-0.001108850135336919
2022-01-21,-0.002478180357913473,0.0006212248558331141,-0.002087002684173128,-0.0037768599087927186,-0.0022968883429371817,-0.0007054168758397687
2022-01-24,-0.0016246013653870017,-0.002253256521156938,-0.0013676237563616611,-0.0014107244924030302,-0.0018706482335746422,-0.0022111270089499803
2022-01-25,-0.0002219158569504165,0.001665506713597708,-0.00018676538472622693,-0.00015804428507756887,-0.0020269717993501653,-0.0008781314664073848
2022-01-26,0.00014633630876059733,0.0005259925263507406,0.000123152966710958,0.0017409314562579178,0.002213171391149167,0.002245739791031378
2022-01-27,-0.000721985204106601,3.852517308253081e-05,-0.0006076187218636598,0.0010995520686343614,0.0005575245075034204,0.0008439383548224111
2022-01-28,0.02444799241673845,0.02030027289152688,0.020572939537079858,0.017386299890661087,0.013685984601717278,0.012777395027217371
2022-01-31,0.0219073943179926,0.018906964502738335,0.018505027708260416,0.014125820873266986,0.012695471102084303,0.012202256170780097
2022-02-01,0.005840917124876555,0.0047623353080760746,0.004950264710881489,0.003639464036048881,0.004746136141746977,0.00434715105410786
2022-02-02,0.011698083701346507,0.009240140134574892,0.0036960199817572636,0.006890114330189261,0.005901107301878672,0.0052112713091978236
2022-02-03,-0.018348367974266644,-0.012477099226556878,-0.006246953553707694,-0.012604282699014414,-0.01058819052083083,-0.008276156287870012
2022-02-04,0.001824536644532193,0.0006478044303603165,0.0006136240120623319,0.004557891965598726,0.00939716412111801,0.008000574105488913
2022-02-07,-0.0008271308101959196,-2.3252164084562534e-05,-0.0002785153953171226,0.0027827196621718225,-0.0020587821244912284,-0.001516866046920788
2022-02-08,0.009527753457395871,0.007448217059518422,0.0032064695961705695,0.006837677314183434,0.004989161561340321,0.004363114991489252
2022-02-09,0.019738490951954457,0.01606821275807107,0.006684647353223663,0.015170947227024261,0.009001054345523118,0.008158895993660762
2022-02-10,-0.020411279792033055,-0.015990228334780646,-0.007002129801899824,-0.013294753174521902,-0.01021746798276533,-0.00890413720139881
2022-02-11,-0.02335387951888257,-0.018408494334647228,-0.007903408238218158,-0.01394573647637986,-0.008341204312418804,-0.007272419251394798
2022-02-14,-0.007527006010285109,-0.0066630262609194656,-0.0025076153194611315,-0.003646311337366275,-0.006519344131963438,-0.006167402181233924
2022-02-15,0.01767804309869314,0.013523825891532578,0.005859788609410976,0.011895246231447556,0.009061344570163778,0.007793922792108718
2022-02-16,0.002537426016810951,0.002248002583724373,0.0008509697205876751,0.0012671959408041933,-0.0018569895427479007,-0.0015601048721601857
2022-02-17,-0.017886771889495945,-0.012497943891738472,-0.00600874629349107,-0.014175279059902993,-0.012516113023625458,-0.01024814962797689
2022-02-18,-0.005028211044422415,-0.003383315755239938,-0.001668954104901111,-0.004669081642113647,-0.0023244267102054362,-0.0017496830889967537
2022-02-22,-0.012891468883752588,-0.010111448097587574,-0.004264513477398375,-0.007769832198080815,-0.006028793560410534,-0.005296086641633545
2022-02-23,-0.01790964691010133,-0.013303586653367264,-0.005873203253407184,-0.010057714200262692,-0.0015098425716065095,-0.0008537579226133968
2022-02-24,0.013785403044153544,0.00984974986717751,0.004465983762077173,0.011837611430777394,0.004884638395935098,0.00381515783549522
2022-02-25,0.0018219357513755696,-0.00363847741896494,0.0005957191063721443,-1.956987762103692e-05,0.00026461243120739673,-0.0023575859650972484
2022-02-28,-0.0008382300802113329,-0.00018448479505688334,-0.00027441232231953014,-0.0011359654889285544,0.005976531937889142,0.005606948264304239
2022-03-01,-1.2675444499454791e-05,0.003826488503800115,-4.147234248710823e-06,-0.0036273952981808076,-0.0035057861883023953,-0.0012028014075117451
2022-03-02,0.0012269422710986522,-0.006910052238612951,0.00032949493794907637,-0.0034649595015277283,-0.004626859458845932,-0.00797270568904132
2022-03-03,-1.6580318684455975e-05,0.0022358606874082103,-4.4885990443320225e-06,0.005993566832607687,0.012391065128953757,0.011528748703972611
2022-03-04,-0.0011673031928985944,0.0024756434717785663,-0.0003160067511534531,0.006017229640000947,0.0011839063584983493,0.0027760222206144967
2022-03-07,-0.00539976340645576,0.007690462034033124,-0.0014605533700453434,-0.002360007337297784,-0.001153191900979405,0.005291132197253446
2022-03-08,-0.0003833005248414789,0.002866366792049576,-0.00010326792384623551,0.0073949222070358155,0.00371017663371127,0.0047572838385647005
2022-03-09,0.004515787926071546,-0.006904696595165057,0.0012162922058762985,-0.0014053315217391832,0.0015412086730250125,-0.0041832393913369004
2022-03-10,-0.00271772202791587,-0.0008203574733985442,-0.0007344094881628257,0.004381897060119078,-0.0009020670718397142,-0.00013004882714801443
2022-03-11,-0.004883301429597031,0.0006872703646010033,-0.0013169944535395106,0.007144228603404832,-0.0005986329883848713,0.001768569498315711
2022-03-14,-0.004943971145302095,-0.0017477823767384003,-0.001328595249017363,0.0008200857868289873,-0.0015610311514251225,-0.0003191513118354374
2022-03-15,0.0081005719407643,-0.0014214246202805206,0.0021689891103518558,0.008521605566055572,0.004005211250657725,-0.0005611923304863044
2022-03-16,0.004378601239190871,-0.005354229113276587,0.0011793425967934488,-0.005399848314513235,-0.004370890692922403,-0.008183152016675419
2022-03-17,0.004894582496876909,-0.0007100305855740497,0.0013225308561956258,0.006205870181381218,0.012171124785570666,0.007841581256381744
2022-03-18,0.004103086823899593,-0.0008466569851237294,0.0011126213366957406,-0.0002548547205579901,0.002091820676499683,-0.0003038771777670172
2022-03-21,-0.003606550247928997,-0.0035313356658415447,-0.0009808984086426768,0.004878718994471157,0.006158402227320638,0.00470926273422062
2022-03-22,0.004031139752188828,-0.0013217838265747739,0.0010934954213171447,0.006872724063874488,0.007740033297822552,0.004235947608650469
2022-03-23,-0.0021918113213131862,0.003802461850904611,-0.0005963000189199663,0.00504806940166117,0.004418493224696233,0.006568593401987096
2022-03-24,0.005947767914907587,-0.0009130524680597786,0.0016155551268084698,0.0025794785548945032,0.0011813862741892598,-0.0017795221535892168
2022-03-25,-1.5442015290911826e-05,-0.0023050884086483706,-4.2125601685321515e-06,0.006100530124957334,0.00853794303313999,0.0060053848052979775
2022-03-28,-0.00010334563097336158,-0.0034644039623234106,-2.8192226964445265e-05,0.0023134090134229396,0.0029580052291168814,0.0007472318258652168
2022-03-29,0.003359954397518905,-0.002446679310697898,0.0009165116802358624,0.00020111262232718895,-0.003947110523609873,-0.005906654734018992
2022-03-30,-0.0033229758065337345,-0.0004478840476411848,-0.0009086376129197114,-0.0019407939047659721,-0.0022064077960490033,-0.000809613768198772
2022-03-31,-0.0009102368148085072,0.0064714961545193775,-0.00024829454044774236,-0.003503072374442199,-0.0020589177763513677,0.00195906157175779
2022-04-01,0.002047765688563352,0.000762161860300175,0.0005582199981565547,-0.0004945142945185683,-0.006179401825535449,-0.005618262982676955
2022-04-04,0.0013694783629090157,-0.0020841567767518306,0.001559451964891016,0.002509680539273231,0.0037157696415181826,0.001357569713114876
2022-04-05,-0.0003391776163714777,0.004793044962074824,-0.00040323674290011167,0.003007990526347721,0.004147691308735322,0.006081972295062964
2022-04-06,-0.0011693043163545358,0.0028258527187272663,-0.001390235256403337,0.004260053934304062,0.004864043652462603,0.005931390581445512
2022-04-07,0.0019437344015029723,-5.374641385051584e-05,0.002311499151762091,0.006037588775712813,-0.003021938033346468,-0.0032486398677612784
2022-04-08,0.00104442068791899,0.0021000693045008885,0.00124157484195052,0.004282767440653651,0.003777422134894622,0.003782543063924011
2022-04-11,-2.0704185938913433e-05,0.006719944829903026,-2.460764609708534e-05,0.0037984767723669103,0.0031901452077696354,0.006187750126066923
2022-04-12,-1.4040045018037794e-05,0.001412774319319259,-1.668714764539e-05,0.0036966209257922734,-0.00266980770724286,-0.001405370537216408
2022-04-13,-0.0002710715094992322,-0.0046551358660575125,-0.00032218004071868107,-0.0016365985027226946,-9.7610692403998e-05,-0.002464695152557357
2022-04-14,-0.0005982219465100469,0.004253954639741606,-0.0007110486270859787,0.0005097103159915365,0.003102596799785194,0.005025417911348453
2022-04-18,0.002271780058494377,0.002084336858944821,0.0027005503306586974,0.006777232329837578,0.012086475177109882,0.010019007191547337
2022-04-19,0.0020677555214643206,-0.004128152980976622,0.002456967609269996,0.003944535606561543,-0.0011631839365517772,-0.003930795396966676
2022-04-20,0.0011717416777872192,0.0014528012507568637,0.0013917571735739568,0.00016765559456938272,0.0067108070358035616,0.005776358837910777
2022-04-21,-0.00148719064218239,0.004341602612951612,-0.0017660492299475224,-0.0006692704391077159,-0.005890670617344374,-0.0019352619868596016
2022-04-22,-0.005153932102522685,0.005383529698044266,-0.006122039939787877,-0.0014682293626331528,-0.0012313583675828581,0.0038552698303525946
2022-04-25,-8.148017797982021e-05,-0.0022196803965566078,-9.68795833751335e-05,0.0010756435155231175,-0.013180680827156465,-0.01179219664888256
2022-04-26,-0.0036277870205544405,0.00722566853482678,-0.004313489693018466,-0.003767781598219843,-0.007319536541606845,-0.0006159394831423409
2022-04-27,-0.0019921102647871836,-0.0029376081433683046,-0.002370278293257801,0.0013646928575284593,-0.0045312822673782855,-0.0044451999742027865
2022-04-28,0.01067010931906931,0.0012274598836444148,0.012700459393742987,0.011126354448560754,0.008210747737886291,0.0030930341190351287
2022-04-29,-0.023639281464281514,-0.009472917426285773,-0.028091813113660206,-0.013206677045165165,-0.010499231694470661,-0.0043123857289647325
2022-05-02,0.0039021846795013193,0.0016007381083901393,0.004645857372050821,0.003616872499535892,0.0011956946166641828,0.0003184061660162134
2022-05-03,0.005606677911143887,0.0038220289513446136,0.0040047424522216615,0.005888943222126607,-0.0053631017808301006,-0.004369549135532692
2022-05-04,0.029571564010185902,0.017885144758296976,0.02230336106179089,0.014454840656142345,0.00785992138890462,0.004189739690364272
2022-05-05,-0.025876892335323975,-0.012350682547484032,-0.01965553593625047,-0.009061552778862945,-0.007065160627647754,-0.0019354648349502908
2022-05-06,-0.009635976103713473,-0.007355593202565859,-0.007272833249650453,0.0011461371130433223,-0.0037618446635921962,-0.003119158058285593
2022-05-09,-0.0290649900319061,-0.01676288943521905,-0.0218848232354968,-0.014386276773534625,-0.010029037885727501,-0.005542204901097272
2022-05-10,-0.00800993005337125,-0.008754777804970587,-0.005986896523961446,-0.004385211701648862,-0.0206220449995185,-0.017685733490330945
2022-05-11,-0.010619905665619878,-0.004429756387653422,-0.007921526924443536,-0.004973991756970885,-0.002480607703469739,-0.00024145855754763475
2022-05-12,0.004170497322955491,0.004475904426583673,0.003102367432878554,0.0031340287973512806,0.008866531072330637,0.007677616927901196
2022-05-13,0.021406615782794125,0.012027685377330002,0.01594100148994327,0.007617893317206825,0.01164726192021771,0.007352463287451648
2022-05-16,-0.008355590201755247,-0.006722488660365908,-0.006255685383058636,-0.005032196909076077,-0.0013479751558754067,-0.0014087171196524146
2022-05-17,0.020048970129278088,0.011983372562446616,0.014978597353703464,0.008729258434112645,0.01036725636735644,0.006816867517102756
2022-05-18,-0.034286866978054054,-0.01868863354921954,-0.02574370306049326,-0.02079787448478913,-0.013583480276321483,-0.0073925172699250445
2022-05-19,0.0016977511013309687,0.003949605940684628,0.0012635491847302414,-0.0024395540639509388,-0.018308232125973357,-0.012881535590810383
2022-05-20,0.0015141024179152751,0.0013166554219256135,0.0011273575474428227,-0.0050312111321866495,0.0018404708088681854,0.0015518959445196216
2022-05-23,0.007649012977769765,0.0005542733801495239,0.0056974373867805855,0.00308191676043207,-0.0008943555412527198,-0.003275485057367946
2022-05-24,-0.008538318199970751,-0.005523989412370387,-0.006372185931165504,-0.009266942638907417,-0.002745899354368942,-0.0018082050085538042
2022-05-25,0.008139947070324505,0.004663035774379674,0.006061636352445148,0.0013153936384917774,-0.0014770890875679295,-0.0017690669928212858
2022-05-26,0.010402679510465696,0.0027004398800844027,0.007762645470625917,0.003575016424546157,0.00832608870826006,0.00394360532482689
2022-05-27,0.010789997611328594,0.0012812857717692874,0.008072761360506775,0.003865362999594654,0.00741953389023678,0.0023387575882527953
2022-05-31,-0.008130250952201767,-0.005934473216423403,-0.006099212609449861,-0.004824589091880444,-4.205266428623631e-05,-2.0334141113805644e-05
2022-06-01,-0.0077068327994498365,-0.004520251417277041,-0.005769754955765973,0.002206887613700039,-0.0036056174576755036,-0.002246783992950363
2022-06-02,0.017992404774916704,0.00824650653779791,0.006068921349063565,0.010367394188424826,0.0026255129540204178,7.486331606241782e-05
2022-06-03,-0.010822943745081526,-0.0024502005171223463,-0.0037599483531774855,-0.001642664290436414,-0.005873578255465359,-0.0015348816778313797
2022-06-06,0.003208542877478404,0.0016616202262762182,0.001106762313719008,0.009048534727356446,-0.0038045714705871765,-0.0029146039373685426
2022-06-07,0.005487471769503927,0.0006102761311756804,0.001896835377631178,0.0065173366610477654,0.01733490540556232,0.010487798100492673
2022-06-08,-0.003227398408257365,0.002342716516730873,-0.0011196017828502547,0.003206689900438181,0.010022660151960882,0.009524700670175471
2022-06-09,-0.007091822533083714,0.004971011392526484,-0.0024549998015356107,0.0078141501751253,0.0050549349239100766,0.008810136064646954
2022-06-10,-0.014599274687290165,-0.00024872875493328053,-0.005030387876638765,0.0052783548658974395,-0.012186664534969178,-0.003564451795809905
2022-06-13,-0.015112740641985867,0.0034435243745421784,-0.005157229798142031,0.018015092829952773,-0.0035328559134892336,0.004672324566009382
2022-06-14,0.0022480294777904586,0.003537183718645084,0.0007594642355687465,0.014734011029214717,-0.0014210718704938553,0.000171096827694844
2022-06-15,0.00609931083831694,-0.0006714429369659419,0.002063628880688994,-0.002441661863681128,-0.0199239289113801,-0.016207733299595677
2022-06-16,-0.015293294932951174,0.0006008664084141101,-0.005195142287998086,-0.016958467278342444,0.007940314456534469,0.0111440946513513
2022-06-17,0.004553629777978019,0.0033506580261455157,0.001531168898568179,0.003157721655018596,-0.0054718041426940435,-0.003467404019522182
2022-06-21,0.009026793492549645,-0.0026880315370067884,0.0030444408832127285,0.0056923191150762345,0.004587471338070227,-0.0014438555634520506
2022-06-22,-0.0014058028116011867,-0.0005165211586862073,-0.00047695891313900276,-0.0029835633759438033,0.0010905250940100835,0.0009540092715928359
2022-06-23,0.007849521414520666,0.003030182395344176,0.0026607003587686613,-0.005577894490841186,0.0014255167960450597,-6.950578355593203e-05
2022-06-24,0.01008761995797025,-0.004967043987039394,0.0034370290493374468,-0.005874992884648721,0.005827052924579657,-0.0022431603498839015
2022-06-27,-0.0013033174766103883,0.0005547650569012604,-0.00044700628996361595,0.00045835232921907266,0.003540636978910274,0.003226642371385665
2022-06-28,-0.006544918680735257,0.0033549213991302665,-0.002242825335124316,0.005347941522612171,-0.002566513233877808,0.002358416733290211
2022-06-29,0.0014174596994736,0.0017497607781431159,0.00048364343221505586,0.004206589659979831,0.0023773926476713747,0.0021119586505512333
2022-06-30,-0.003492436213397454,0.0003979855274828105,-0.001192746699243655,-0.009113653118522538,0.003443894746544005,0.003818340581767864
2022-07-01,-0.001137171795994818,-0.005965537880177922,-0.00038747593271414217,-0.010485507727027577,-0.004851153731486166,-0.006227462735344072
2022-07-05,0.0009148862789525314,-8.31272960651111e-05,0.0006181103044365705,0.00202783598965216,0.008150009370190201,0.004927142348552851
2022-07-06,0.0012053813133738878,-0.0005688503375991724,0.0008364637061974905,0.0050030871332201,0.007246050070608117,0.0040100681006533636
2022-07-07,0.0019023511589995046,-0.005996619967983564,0.001320606377377649,-0.0022803564949503852,0.012330680944110991,0.0040843069520290565
2022-07-08,-0.00013058706874224946,0.00031132416527296846,-9.070581261274277e-05,0.003517837518095816,-0.001575405974384532,-0.0008276070230723135
2022-07-11,-0.0009890469197729734,0.0051498559991944364,-0.0006869648524177116,0.010042560611662749,0.011322814499094428,0.010736863721340799
2022-07-12,-0.0012376061011268868,0.0034420035387302495,-0.000859347389231556,-0.0011195095907766597,0.0051335051769732555,0.005750763760867435
2022-07-13,9.423335622504858e-05,0.002840311347821576,6.540734660878384e-05,-0.003956114982624138,0.00262711976732907,0.003279910338992677
2022-07-14,0.0003183207787884612,0.0015769228082348286,0.00022095273349337843,0.00737231152669998,0.004109674238178434,0.0034869521170940096
2022-07-15,0.0005231862782815178,-0.009349350969796852,0.0003631892707647485,-0.003295680103533859,-0.0070587270215110125,-0.010018604696911362
2022-07-18,-7.10954866590674e-05,0.004316784287434311,-4.936147760010485e-05,-0.003308568278782164,-0.001332712374461605,0.0015165810972331164
2022-07-19,8.349223899517533e-05,-0.014096510645987522,5.796726208382968e-05,-0.006580110733718542,-0.011079058087381698,-0.015178964548702097
2022-07-20,-0.00010175054435135333,-0.0035874620935036484,-7.064550053128151e-05,-0.00024739999203673963,-0.002688601137713856,-0.003742004125295424
2022-07-21,-7.909590593169202e-05,-0.005703377034855623,-5.491465505205548e-05,-0.006015762481704405,-0.0044863643658053145,-0.006123380334065273
2022-07-22,0.0004500695980989011,0.005666071513354119,0.0003124664766827288,-0.00462789279895268,-0.014442662922031418,-0.00668271012441566
2022-07-25,-0.0008359298974475182,-0.0015235728600455677,-0.0005804346741713273,-0.00941076863643614,-0.0015226143268264802,-0.0015622489900039673
2022-07-26,0.0022432748952339043,0.008844660953504772,0.0015572378375693472,0.005964389676962933,0.0144213474114778,0.013715865121690107
2022-07-27,-0.001683977408839632,-0.015801308962869416,-0.0011697851113284413,-0.012610593014242444,-0.0018015993446530388,-0.009409196316953191
2022-07-28,0.003821230147182275,-0.003168987112348736,0.0026530741855247298,-0.006286055200986091,-0.008448725844604623,-0.008786122516704468
2022-07-29,0.0014293660806237174,-0.0068997159484394605,0.0009935628789338232,-0.00836567352734206,0.0013565262407310005,-0.003459467609376528
2022-08-01,-0.010476603846512944,-0.009141098259093356,-0.007285534940963459,-0.012483266370525103,-0.01907817662747645,-0.014066145434901341
2022-08-02,0.0032891508173653605,0.00656438242626353,0.005854747844299863,0.006326039627685162,0.021476450523673793,0.016831102643477452
2022-08-03,0.0032509287365076744,-0.004342474962999592,0.006424492833623956,0.0028889962778667405,0.013483104804846113,0.005581714472316408
2022-08-04,0.0033864882369012417,0.003784952609702542,0.0066725480374913975,-0.00015669244695699957,-0.0011075440720913685,5.519414097604567e-05
2022-08-05,0.0007156696582972799,0.0016025920211478778,0.001357412593173875,0.003832478477444023,-0.0031766340400498933,-0.0015558431425889033
2022-08-08,-0.0010457962668791732,-0.00042870067200048045,-0.002132594138706385,0.0015548311971071032,0.0022999081660156164,0.0017102034530614562
2022-08-09,0.0047177170301140325,0.006733258247030081,0.009293649582067506,0.0029896497825344444,5.898404664983432e-05,0.0019625755336991958
2022-08-10,0.00020361993762363362,-0.009985751717183083,0.0003426268516570966,-0.008957239785138833,-0.007717758913534415,-0.010712763033484472
2022-08-11,-0.0017209887996554318,-0.001691895125972149,-0.0034587704772013578,-0.0026019888780758216,-0.002935987685206811,-0.0022809367472109363
2022-08-12,0.003559787161389938,-0.004877014757000541,0.006975848132476198,0.00011056918719191261,-0.00022605223091085123,-0.004101996907208028
2022-08-15,0.000964062377106556,-0.0010898060173744452,0.0018361343670421017,0.006542737090833152,-0.0005559997329484933,-0.0013238945087893752
2022-08-16,0.0046297127574082,0.0037632790420902206,0.009051108773450087,0.0038506989242925093,0.003975473118197537,0.0030403558486717143
2022-08-17,-0.0008069651776485554,0.002885381618906746,-0.0016444898476189337,0.006646819594412365,0.006404442056351833,0.006243596422351145
2022-08-18,-0.000545327403975393,-0.0019897970792450053,-0.001126317031233193,0.006956782695451894,-0.0021405487466841337,-0.0023371545874637393
2022-08-19,-0.0007461779072338581,0.006188208471646859,-0.0015122590238813279,0.011715122696255353,0.010104904769781195,0.010529712234482125
2022-08-22,-0.006315125085843976,0.004132562332916422,-0.012457525363377301,0.010361719245863973,-0.0003135982383753212,0.0043156588167271494
2022-08-23,-0.001551257326120159,-0.00031882925846926495,-0.0031172254560783265,0.0019244213548965693,-0.00022863196331544084,0.00023325123052971367
2022-08-24,0.0007393164424152054,-0.0007781541370955467,0.001449476517147505,0.0017758532915391652,-0.003519283535979552,-0.003078164620231272
2022-08-25,0.00230699338818785,-0.004576647976798572,0.004564023583728753,-0.003403566933093436,-0.004732319941900247,-0.006518765252868685
2022-08-26,0.0074855309505199585,0.024555581639719957,0.014775673309231081,0.013745030933189295,0.012082515224753908,0.018757040110343258
2022-08-29,-7.934300517953297e-05,0.0030901439284878826,-0.00015548986473107687,0.007632542530140497,0.002059659808555154,0.003100526506878758
2022-08-30,0.0008944136828272775,0.006063958492697226,0.001752931513050883,0.008569612551006203,0.0023009385218929965,0.0045268870652319035
2022-08-31,0.00037550895115789906,0.003912282052552062,0.0007353167369552727,0.003950821350780883,0.002695177839555401,0.003810973909597782
2022-09-01,0.002651806405578716,0.0012218656649478992,0.005190865749395665,0.010291154024150328,0.010071603099305295,0.006500016541457957
