,excess_return
2021-03-04,-0.005219994504587884
2021-03-05,0.008485730951470902
2021-03-08,0.0017878814658319822
2021-03-09,0.0028064415805383034
2021-03-10,0.0036182350815601697
2021-03-11,0.001100768917548789
2021-03-12,0.0020428199018121163
2021-03-15,0.0036939326687035283
2021-03-16,-0.00039566419845054544
2021-03-17,0.0012116877758163455
2021-03-18,-0.002519035208754925
2021-03-19,0.0007869994358688794
2021-03-22,0.002987928712153345
2021-03-23,-0.0023683258457809254
2021-03-24,-0.0012742000467388945
2021-03-25,0.003597687225665046
2021-03-26,0.007173272149549937
2021-03-29,0.0015225767787938377
2021-03-30,-0.002540565714156121
2021-03-31,-0.0003708805945000469
2021-04-01,0.0023809840523000667
2021-04-05,0.004508362740893215
2021-04-06,1.1667691984384868e-06
2021-04-07,-0.0003347602909120852
2021-04-08,0.00031368478292446007
2021-04-09,0.0021372198472872934
2021-04-12,4.425186818888193e-05
2021-04-13,0.0001944529780319612
2021-04-14,-0.0003219773082604551
2021-04-15,0.0032648238175398644
2021-04-16,0.002105920288694163
2021-04-19,-0.001200296700857697
2021-04-20,-0.0008982289596616409
2021-04-21,0.0030270121475802223
2021-04-22,-0.0026205217572916077
2021-04-23,0.0017063305406580795
2021-04-26,-0.0014947894525690656
2021-04-27,-1.8004944123376144e-05
2021-04-28,-0.0006881118445682038
2021-04-29,0.0011462704200556986
2021-04-30,-0.001084034314836547
2021-05-03,0.003044585030187762
2021-05-04,-0.0009125629174690527
2021-05-05,0.0006921550276470094
2021-05-06,0.0026295945320362743
2021-05-07,0.0021932682500220868
2021-05-10,-0.00029776652826445115
2021-05-11,-0.004085120684564153
2021-05-12,-0.006208088533808472
2021-05-13,0.004604235049233725
2021-05-14,0.004088105467397073
2021-05-17,-0.0005626725982047266
2021-05-18,-0.002764018657882548
2021-05-19,-0.001532060845841557
2021-05-20,0.0037896981702297237
2021-05-21,0.0004291904640447503
2021-05-24,0.002226418660669321
2021-05-25,-0.0010257777758847179
2021-05-26,0.00017788668686522272
2021-05-27,0.0006136102470570743
2021-05-28,-0.0001942415285981118
2021-06-01,-0.0010559660269821565
2021-06-02,0.0008785037751167892
2021-06-03,-7.97442786864477e-05
2021-06-04,0.0023411067816735765
2021-06-07,-0.0018959243550009186
2021-06-08,-0.001672510241064753
2021-06-09,0.00040534723763794754
2021-06-10,0.0029768588919308545
2021-06-11,-0.0008659838981232218
2021-06-14,-0.00023327370438876546
2021-06-15,-0.000862388452538814
2021-06-16,-0.0030009944832659233
2021-06-17,3.040074419705563e-05
2021-06-18,-0.005812431304804678
2021-06-21,0.004987120374311621
2021-06-22,0.0010589662508383529
2021-06-23,-0.002175925119891932
2021-06-24,0.00308279292169286
2021-06-25,0.0022703608473306717
2021-06-28,-0.00021928800151383153
2021-06-29,-0.0008590558054606724
2021-06-30,0.0020359633899012966
2021-07-01,0.0018647963637641765
2021-07-02,0.0023537154486562278
2021-07-06,-0.002472952502043693
2021-07-07,0.0019514851312059276
2021-07-08,-0.0036383565011028794
2021-07-09,0.005230629705226692
2021-07-12,0.0009560747455257742
2021-07-13,-0.0008454408903237569
2021-07-14,0.0010995474022783037
2021-07-15,-0.00043885794012603666
2021-07-16,-0.002924534894919216
2021-07-19,-0.00676100431305773
2021-07-20,0.005771180184055896
2021-07-21,0.003945918183003775
2021-07-22,0.00037679329598795707
2021-07-23,0.004222243524793796
2021-07-26,0.0006045662089894376
2021-07-27,0.0003043403261367599
2021-07-28,-0.0017653685412165807
2021-07-29,0.0022186789925884437
2021-07-30,-0.001026883171161679
2021-08-02,-0.0014122718928104008
2021-08-03,0.003662372137529483
2021-08-04,-0.004409451135854604
2021-08-05,0.001953257448186469
2021-08-06,8.879615912929886e-05
2021-08-09,-0.001034535895085306
2021-08-10,0.001410908060225956
2021-08-11,0.001261158677761542
2021-08-12,0.0013048187521662682
2021-08-13,0.0018837639582051106
2021-08-16,0.002469028258318123
2021-08-17,-0.0005536832875554004
2021-08-18,-0.005812846393635357
2021-08-19,0.00131209768502909
2021-08-20,0.0027108819024566893
2021-08-23,0.0019262238754767845
2021-08-24,-0.0005836721895595492
2021-08-25,-8.582755859277568e-05
2021-08-26,-0.0025777071597594035
2021-08-27,0.0028309938957558774
2021-08-30,0.0015676685361793034
2021-08-31,3.606514743492091e-05
2021-09-01,-0.0008756400333340891
2021-09-02,0.002020306901609627
2021-09-03,-0.0003687279637941744
2021-09-07,-0.004031731536839941
2021-09-08,0.00035162843440030207
2021-09-09,-0.002504809202182319
2021-09-10,-0.002783536947278308
2021-09-13,0.0010300633729996883
2021-09-14,-0.0035345378006809837
2021-09-15,0.003785334100027225
2021-09-16,0.000288469589482082
2021-09-17,-0.0035268194477137433
2021-09-20,-0.007002270205434889
2021-09-21,-0.00034898708982588033
2021-09-22,0.004241453778084161
2021-09-23,0.005758159447746276
2021-09-24,0.00040432341686720834
2021-09-27,-0.0024217879755772673
2021-09-28,-0.009679587659522485
2021-09-29,0.0015103491654755753
2021-09-30,-0.005639812604526882
2021-10-01,0.0053623218811685545
2021-10-04,-0.00461734410972498
2021-10-05,0.00368825077262168
2021-10-06,0.0019500800696288277
2021-10-07,0.003952578830555501
