Date,ProShares Name,Ticker,NAV,Prior NAV,NAV Change (%),NAV Change ($),Shares Outstanding (000),Assets Under Management
08/26/2026,ProShares UltraPro Short S&P500,SPXU,34.743,34.7064,0.10546,0.0366,10634.22,369464531.745
08/25/2026,ProShares UltraPro Short S&P500,SPXU,34.7064,35.0327,-0.93142,-0.3263,10934.22,379487239.476
08/24/2026,ProShares UltraPro Short S&P500,SPXU,35.0327,34.7272,0.87971,0.3055,10984.22,384806708.8305
08/21/2026,ProShares UltraPro Short S&P500,SPXU,34.7272,35.1502,-1.20341,-0.423,11284.22,391869191.148
08/20/2026,ProShares UltraPro Short S&P500,SPXU,35.1502,34.2578,2.60495,0.8924,11284.22,396642414.093
08/19/2026,ProShares UltraPro Short S&P500,SPXU,34.2578,34.4751,-0.63031,-0.2173,12834.22,439671970.627
08/18/2026,ProShares UltraPro Short S&P500,SPXU,34.4751,33.7632,2.10851,0.7119,16834.22,580361245.5465
08/17/2026,ProShares UltraPro Short S&P500,SPXU,33.7632,33.2412,1.57034,0.522,11634.22,392808327.888
08/14/2026,ProShares UltraPro Short S&P500,SPXU,33.2412,33.0423,0.60196,0.1989,11634.22,386735267.658
08/13/2026,ProShares UltraPro Short S&P500,SPXU,33.0423,33.6904,-1.92369,-0.6481,11884.22,392681797.2945
08/12/2026,ProShares UltraPro Short S&P500,SPXU,33.6904,33.9519,-0.77021,-0.2615,11034.22,371747117.036
08/11/2026,ProShares UltraPro Short S&P500,SPXU,33.9519,33.6118,1.01185,0.3401,11134.22,378027754.2585
08/10/2026,ProShares UltraPro Short S&P500,SPXU,33.6118,33.5511,0.18092,0.0607,11234.22,377602187.737
08/07/2026,ProShares UltraPro Short S&P500,SPXU,33.5511,34.15,-1.75373,-0.5989,11384.22,381952935.8865
08/06/2026,ProShares UltraPro Short S&P500,SPXU,34.15,33.9487,0.59295,0.2013,11434.22,390478442.25
08/05/2026,ProShares UltraPro Short S&P500,SPXU,33.9487,33.7633,0.54912,0.1854,11584.22,393269039.7705
08/04/2026,ProShares UltraPro Short S&P500,SPXU,33.7633,35.6643,-5.33026,-1.901,11634.22,392809491.3095
08/03/2026,ProShares UltraPro Short S&P500,SPXU,35.6643,37.3107,-4.41268,-1.6464,11334.22,404226844.0245
07/31/2026,ProShares UltraPro Short S&P500,SPXU,37.3107,38.0709,-1.99680,-0.7602,10884.22,406097680.6005
07/30/2026,ProShares UltraPro Short S&P500,SPXU,38.0709,40.0533,-4.94940,-1.9824,11584.22,441021490.8435
07/29/2026,ProShares UltraPro Short S&P500,SPXU,40.0533,38.2903,4.60430,1.763,11234.22,449967383.6595
07/28/2026,ProShares UltraPro Short S&P500,SPXU,38.2903,38.5156,-0.58496,-0.2253,11184.22,428246947.6145
07/27/2026,ProShares UltraPro Short S&P500,SPXU,38.5156,38.5233,-0.01999,-0.0077,11184.22,430766751.254
07/24/2026,ProShares UltraPro Short S&P500,SPXU,38.5233,38.542,-0.04852,-0.0187,11134.22,428926704.7095
07/23/2026,ProShares UltraPro Short S&P500,SPXU,38.542,37.1792,3.66549,1.3628,10884.22,419499414.53
07/22/2026,ProShares UltraPro Short S&P500,SPXU,37.1792,37.0177,0.43628,0.1615,11134.22,413961206.328
07/21/2026,ProShares UltraPro Short S&P500,SPXU,37.0177,38.0098,-2.61012,-0.9921,10984.22,406610375.6055
07/20/2026,ProShares UltraPro Short S&P500,SPXU,38.0098,37.7883,0.58616,0.2215,10984.22,417507815.307
07/17/2026,ProShares UltraPro Short S&P500,SPXU,37.7883,36.6286,3.16611,1.1597,11284.22,426411301.6845
07/16/2026,ProShares UltraPro Short S&P500,SPXU,36.6286,36.0632,1.56780,0.5654,11334.22,415156427.549
07/15/2026,ProShares UltraPro Short S&P500,SPXU,36.0632,36.4681,-1.11029,-0.4049,11834.22,426779662.388
07/14/2026,ProShares UltraPro Short S&P500,SPXU,36.4681,36.8719,-1.09514,-0.4038,11584.22,422454311.0415
07/13/2026,ProShares UltraPro Short S&P500,SPXU,36.8719,36.0054,2.40658,0.8665,11884.22,438193587.0585
07/10/2026,ProShares UltraPro Short S&P500,SPXU,36.0054,36.4282,-1.16064,-0.4228,11434.22,411693484.761
07/09/2026,ProShares UltraPro Short S&P500,SPXU,36.4282,37.3278,-2.41000,-0.8996,12484.22,454777480.863
07/08/2026,ProShares UltraPro Short S&P500,SPXU,37.3278,36.9996,0.88704,0.3282,11534.22,430546870.677
07/07/2026,ProShares UltraPro Short S&P500,SPXU,36.9996,36.4946,1.38377,0.505,11584.22,428611321.314
07/06/2026,ProShares UltraPro Short S&P500,SPXU,36.4946,37.3181,-2.20670,-0.8235,11584.22,422761292.739
07/02/2026,ProShares UltraPro Short S&P500,SPXU,37.3181,37.2473,0.19008,0.0708,11184.22,417373653.7915
